File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Published,Journal,Authors,Title
GCF_000163615.3_ASM16361v3_genomic.gbff,ASM16361v3,GCF_000163615.3,NC_017846,SAMN02604275,PRJNA224116,None,None,D7S-1,None,None,18-Jul-14,Aggregatibacter actinomycetemcomitans D7S-1,Aggregatibacter actinomycetemcomitans,Method :: 454 Newbler assembler v. 2.0.00.22,None,Coverage :: 17.58x,Technology :: 454 Illumina MiSeq,2308962,1,2308962,Yes,J. Dent. Res. 95 (1); 94-101 (2016),Kittichotirat;W.; Bumgarner;R.E. and Chen;C.,Evolutionary Divergence of Aggregatibacter actinomycetemcomitans
GCF_003294855.1_ASM329485v1_genomic.gbff,ASM329485v1,GCF_003294855.1,NZ_CP025705,SAMN08290453,PRJNA224116,sludge from bioreactor treating oxytetracycline bearing wastewater,sludge,R25-6,China: Beijing,01-Nov-16,04-Jan-18,Aeromonas caviae,Aeromonas caviae,Method :: Celera Assembler v. version 2.3.0,Representation :: Full,Coverage :: 100X,Technology :: PacBio,4702913,1,4702913,Yes,J Environ Sci (China) (2018) In press,Shi;Y.; Tian;Z.; Leclercq;S.O.; Zhang;H.; Yang;M. and Zhang;Y.,Genetic characterization and potential molecular dissemination mechanism of tet (31) gene in Aeromonas caviae from an oxytetracycline wastewater treatment system
GCF_003294895.1_ASM329489v1_genomic.gbff,ASM329489v1,GCF_003294895.1,NZ_CP025706,SAMN08290452,PRJNA224116,sludge from bioreactor treating oxytetracycline bearing wastewater,sludge,T25-39,China: Beijing,01-Nov-16,04-Jan-18,Aeromonas caviae,Aeromonas caviae,Method :: Celera Assembler v. version 2.3.0,Representation :: Full,Coverage :: 100X,Technology :: PacBio,4650143,1,4650143,Yes,J Environ Sci (China) (2018) In press,Shi;Y.; Tian;Z.; Leclercq;S.O.; Zhang;H.; Yang;M. and Zhang;Y.,Genetic characterization and potential molecular dissemination mechanism of tet (31) gene in Aeromonas caviae from an oxytetracycline wastewater treatment system
GCF_000226605.1_ASM22660v1_genomic.gbff,ASM22660v1,GCF_000226605.1,NC_017437,SAMN02603770,PRJNA224116,None,None,A2497,None,None,17-Dec-10,Chlamydia trachomatis A2497,Chlamydia trachomatis,None,None,None,None,1051806,2,1044326,Yes,J. Exp. Med. 208 (11); 2217-2223 (2011),Kari;L.; Whitmire;W.M.; Olivares-Zavaleta;N.; Goheen;M.M.; Taylor;L.D.; Carlson;J.H.; Sturdevant;G.L.; Lu;C.; Bakios;L.E.; Randall;L.B.; Parnell;M.J.; Zhong;G. and Caldwell;H.D.,A live-attenuated chlamydial vaccine protects against trachoma in nonhuman primates
GCF_002224585.2_ASM222458v2_genomic.gbff,ASM222458v2,GCF_002224585.2,NZ_CP022427,SAMN06711086,PRJNA224116,None,rice,YJ76,China:Dongma Square: Haidian District: Beijing,21-May-11,12-Apr-17,Pantoea ananatis,Pantoea ananatis,Method :: Celera Assembler v. 8.3rc2,Representation :: Full,Coverage :: 200.0x,Technology :: PacBio,5146480,4,4671616,Yes,J. Gen. Appl. Microbiol. 62 (1); 31-37 (2016),Yu;X.; Jiang;J.; Liang;C.; Zhang;X.; Wang;J.; Shen;D. and Feng;Y.,Indole affects the formation of multicellular aggregate structures in Pantoea agglomerans YS19
GCF_000221025.1_ASM22102v1_genomic.gbff,ASM22102v1,GCF_000221025.1,NC_015850,SAMN02603220,PRJNA224116,None,None,SM-1,None,None,25-Feb-11,Acidithiobacillus caldus SM-1,Acidithiobacillus caldus,None,None,None,None,3237599,5,2932225,Yes,J Genet Genomics 38 (6); 243-252 (2011),You;X.Y.; Guo;X.; Zheng;H.J.; Zhang;M.J.; Liu;L.J.; Zhu;Y.Q.; Zhu;B.; Wang;S.Y.; Zhao;G.P.; Poetsch;A.; Jiang;C.Y. and Liu;S.J.,Unraveling the Acidithiobacillus caldus complete genome and its central metabolisms for carbon assimilation
GCF_001280225.1_ASM128022v1_genomic.gbff,ASM128022v1,GCF_001280225.1,NZ_CP009253,SAMN02937542,PRJNA224116,whole body,Aphis glycines,BAg,None,None,12-Aug-14,Buchnera aphidicola (Aphis glycines),Buchnera aphidicola,Method :: CLC bio v. 6.5.1; MCTC Galaxy pipeline,None,None,Technology :: Illumina MiSeq,638851,3,628164,Yes,J Genomics 3; 85-94 (2015),Cassone;B.J.; Wenger;J.A. and Michel;A.P.,Whole Genome Sequence of the Soybean Aphid Endosymbiont Buchnera aphidicola and Genetic Differentiation among Biotype-Specific Strains
GCF_003956065.1_ASM395606v1_genomic.gbff,ASM395606v1,GCF_003956065.1,NZ_CP029610,SAMN09259196,PRJNA224116,sputum,None,ST220,China: hefei,29-Jul-17,25-May-18,Acinetobacter pittii,Acinetobacter pittii,Method :: SPAdes v. v3.9.0; A5-miseq v. v20150522;,Representation :: Full,Coverage :: 251.0x,Technology :: Illumina MiSeq; PacBio,4295433,2,4211131,Yes,J Glob Antimicrob Resist 14; 176-177 (2018),Zhang;Y. and Zhou;S.,Draft genome sequence of an NDM-1-; OXA-421- and AmpC-producing Acinetobacter pittii ST220 in Anhui Province; China
GCF_000258145.1_ASM25814v1_genomic.gbff,ASM25814v1,GCF_000258145.1,NC_017664,SAMN02604169,PRJNA224116,None,None,W,None,None,29-Jul-11,Escherichia coli W,Escherichia coli,None,None,None,None,5005347,3,4897452,Yes,J. Ind. Microbiol. Biotechnol. 39 (4); 629-639 (2012),Turner;P.C.; Yomano;L.P.; Jarboe;L.R.; York;S.W.; Baggett;C.L.; Moritz;B.E.; Zentz;E.B.; Shanmugam;K.T. and Ingram;L.O.,Optical mapping and sequencing of the Escherichia coli KO11 genome reveal extensive chromosomal rearrangements; and multiple tandem copies of the Zymomonas mobilis pdc and adhB genes
GCF_000258025.1_ASM25802v1_genomic.gbff,ASM25802v1,GCF_000258025.1,NC_017660,SAMN02604168,PRJNA224116,None,None,KO11FL,None,None,01-Aug-11,Escherichia coli KO11FL,Escherichia coli,None,None,None,None,5027172,2,5021812,Yes,J. Ind. Microbiol. Biotechnol. 39 (4); 629-639 (2012),Turner;P.C.; Yomano;L.P.; Jarboe;L.R.; York;S.W.; Baggett;C.L.; Moritz;B.E.; Zentz;E.B.; Shanmugam;K.T. and Ingram;L.O.,Optical mapping and sequencing of the Escherichia coli KO11 genome reveal extensive chromosomal rearrangements; and multiple tandem copies of the Zymomonas mobilis pdc and adhB genes
GCF_000009765.2_ASM976v2_genomic.gbff,ASM976v2,GCF_000009765.2,NC_003155,SAMD00061088,PRJNA224116,None,None,MA-4680,None,None,29-Mar-02,Streptomyces avermitilis MA-4680 = NBRC 14893,Streptomyces avermitilis,None,None,None,None,9119895,2,9025608,Yes,J. Ind. Microbiol. Biotechnol. 41 (2); 233-250 (2014),Ikeda;H.; Kazuo;S.Y. and Omura;S.,Genome mining of the Streptomyces avermitilis genome and development of genome-minimized hosts for heterologous expression of biosynthetic gene clusters
GCF_000146875.3_ASM14687v2_genomic.gbff,ASM14687v2,GCF_000146875.3,NC_014483,SAMN02603484,PRJNA224116,None,None,E681,None,None,30-Jan-18,Paenibacillus polymyxa E681,Paenibacillus polymyxa,None,None,None,None,5394883,1,5394883,Yes,J. Ind. Microbiol. Biotechnol. 41 (9); 1405-1414 (2014),Kim;H.R.; Park;S.Y.; Kim;S.B.; Jeong;H.; Choi;S.K. and Park;S.H.,Inactivation of the phosphoglucomutase gene pgm in Paenibacillus polymyxa leads to overproduction of fusaricidin
GCF_003344445.1_ASM334444v1_genomic.gbff,ASM334444v1,GCF_003344445.1,NZ_CP022744,SAMN05466746,PRJNA224116,Industry,None,LC-G,China: Anhui province,13/01/2011,11-Aug-17,Streptomyces lincolnensis,Streptomyces lincolnensis,Method :: phred/phrap/consed v. unspecified,None,Coverage :: 19x,Technology :: GS FLX/454,9513637,1,9513637,Yes,J. Ind. Microbiol. Biotechnol. 45 (5); 345-355 (2018),Xu;Y.; Tan;G.; Ke;M.; Li;J.; Tang;Y.; Meng;S.; Niu;J.; Wang;Y.; Liu;R.; Wu;H.; Bai;L.; Zhang;L. and Zhang;B.,Enhanced lincomycin production by co-overexpression of metK1 and metK2 in Streptomyces lincolnensis
GCF_000011665.1_ASM1166v1_genomic.gbff,ASM1166v1,GCF_000011665.1,NC_006086,SAMN02603497,PRJNA224116,None,None,MGAS10394,None,None,20-Jul-04,Streptococcus pyogenes MGAS10394,Streptococcus pyogenes,None,None,None,None,1899877,1,1899877,Yes,J. Infect. Dis. 190 (4); 727-738 (2004),Banks;D.J.; Porcella;S.F.; Barbian;K.D.; Beres;S.B.; Philips;L.E.; Voyich;J.M.; DeLeo;F.R.; Martin;J.M.; Somerville;G.A. and Musser;J.M.,Progress toward characterization of the group A Streptococcus metagenome: complete genome sequence of a macrolide-resistant serotype M6 strain
GCF_000012165.1_ASM1216v1_genomic.gbff,ASM1216v1,GCF_000012165.1,NC_007296,SAMN02603499,PRJNA224116,None,None,MGAS6180,None,None,21-Mar-05,Streptococcus pyogenes MGAS6180,Streptococcus pyogenes,None,None,None,None,1897573,1,1897573,Yes,J. Infect. Dis. 192 (5); 760-770 (2005),Green;N.M.; Zhang;S.; Porcella;S.F.; Nagiec;M.J.; Barbian;K.D.; Beres;S.B.; LeFebvre;R.B. and Musser;J.M.,Genome sequence of a serotype M28 strain of group a streptococcus: potential new insights into puerperal sepsis and bacterial disease specificity
GCF_000018185.1_ASM1818v1_genomic.gbff,ASM1818v1,GCF_000018185.1,NC_017617,SAMN02603644,PRJNA224116,None,None,GZ1,None,None,25-Sep-07,Streptococcus suis GZ1,Streptococcus suis,None,None,None,None,2038034,1,2038034,Yes,J. Infect. Dis. 199 (1); 97-107 (2009),Ye;C.; Zheng;H.; Zhang;J.; Jing;H.; Wang;L.; Xiong;Y.; Wang;W.; Zhou;Z.; Sun;Q.; Luo;X.; Du;H.; Gottschalk;M. and Xu;J.,Clinical; experimental; and genomic differences between intermediately pathogenic; highly pathogenic; and epidemic Streptococcus suis
GCF_001046095.2_ASM104609v2_genomic.gbff,ASM104609v2,GCF_001046095.2,NZ_CP007657,SAMN02743812,PRJNA224116,None,Homo sapiens,V2200,Venezuela,13-Sep-07,08-May-14,Staphylococcus aureus,Staphylococcus aureus,Method :: HGAPv2 v. 2,None,None,Technology :: PacBio,2874372,2,2830976,Yes,J. Infect. Dis. 212 (12); 1874-1882 (2015),Planet;P.J.; Diaz;L.; Kolokotronis;S.O.; Narechania;A.; Reyes;J.; Xing;G.; Rincon;S.; Smith;H.; Panesso;D.; Ryan;C.; Smith;D.P.; Guzman;M.; Zurita;J.; Sebra;R.; Deikus;G.; Nolan;R.L.; Tenover;F.C.; Weinstock;G.M.; Robinson;D.A. and Arias;C.A.,Parallel Epidemics of Community-Associated Methicillin-Resistant Staphylococcus aureus USA300 Infection in North and South America
GCF_001045995.2_ASM104599v2_genomic.gbff,ASM104599v2,GCF_001045995.2,NZ_CP007676,SAMN02767311,PRJNA224116,blood,Homo sapiens,HUV05,Colombia,2006,08-May-14,Staphylococcus aureus,Staphylococcus aureus,Method :: HGAP v. v2,None,Coverage :: 543.52x,Technology :: PacBio,2915591,4,2842022,Yes,J. Infect. Dis. 212 (12); 1874-1882 (2015),Planet;P.J.; Diaz;L.; Kolokotronis;S.O.; Narechania;A.; Reyes;J.; Xing;G.; Rincon;S.; Smith;H.; Panesso;D.; Ryan;C.; Smith;D.P.; Guzman;M.; Zurita;J.; Sebra;R.; Deikus;G.; Nolan;R.L.; Tenover;F.C.; Weinstock;G.M.; Robinson;D.A. and Arias;C.A.,Parallel Epidemics of Community-Associated Methicillin-Resistant Staphylococcus aureus USA300 Infection in North and South America
GCF_001045795.2_ASM104579v2_genomic.gbff,ASM104579v2,GCF_001045795.2,NZ_CP007672,SAMN02767090,PRJNA224116,blood,Homo sapiens,CA12,Colombia,2007,08-May-14,Staphylococcus aureus,Staphylococcus aureus,Method :: HGAP v. v2,None,Coverage :: 209.64x,Technology :: PacBio,2865366,2,2840312,Yes,J. Infect. Dis. 212 (12); 1874-1882 (2015),Planet;P.J.; Diaz;L.; Kolokotronis;S.O.; Narechania;A.; Reyes;J.; Xing;G.; Rincon;S.; Smith;H.; Panesso;D.; Ryan;C.; Smith;D.P.; Guzman;M.; Zurita;J.; Sebra;R.; Deikus;G.; Nolan;R.L.; Tenover;F.C.; Weinstock;G.M.; Robinson;D.A. and Arias;C.A.,Parallel Epidemics of Community-Associated Methicillin-Resistant Staphylococcus aureus USA300 Infection in North and South America
GCF_000439415.1_ASM43941v1_genomic.gbff,ASM43941v1,GCF_000439415.1,NC_021844,SAMN01823701,PRJNA224116,Shrimp; Frozen Raw,None,CFSAN000189,None,13-May-03,13-Jun-13,Salmonella enterica subsp. enterica serovar Bareilly str.,Salmonella enterica,Method :: SMRT Analysis v. 1.3.3,None,Coverage :: 80x,Technology :: PacBio RS,4808805,2,4730612,Yes,J. Infect. Dis. 213 (4); 502-508 (2016),Hoffmann;M.; Luo;Y.; Monday;S.R.; Gonzalez-Escalona;N.; Ottesen;A.R.; Muruvanda;T.; Wang;C.; Kastanis;G.; Keys;C.; Janies;D.; Senturk;I.F.; Catalyurek;U.V.; Wang;H.; Hammack;T.S.; Wolfgang;W.J.; Schoonmaker-Bopp;D.; Chu;A.; Myers;R.; Haendiges;J.; Evans;P.S.; Meng;J.; Strain;E.A.; Allard;M.W. and Brown;E.W.,Tracing Origins of the Salmonella Bareilly Strain Causing a Food-borne Outbreak in the United States
GCF_000376705.1_ASM37670v1_genomic.gbff,ASM37670v1,GCF_000376705.1,NC_021085,SAMN02604074,PRJNA224116,None,None,HL096PA1,None,None,16-Apr-13,Propionibacterium acnes HL096PA1,Propionibacterium acnes,None,None,None,None,2549775,2,2494190,Yes,J. Invest. Dermatol. 133 (9); 2152-2160 (2013),Fitz-Gibbon;S.; Tomida;S.; Chiu;B.H.; Nguyen;L.; Du;C.; Liu;M.; Elashoff;D.; Erfe;M.C.; Loncaric;A.; Kim;J.; Modlin;R.L.; Miller;J.F.; Sodergren;E.; Craft;N.; Weinstock;G.M. and Li;H.,Propionibacterium acnes strain populations in the human skin microbiome associated with acne
GCF_003586385.1_ASM358638v1_genomic.gbff,ASM358638v1,GCF_003586385.1,NZ_CP030860,SAMN09621903,PRJNA224116,None,None,7C,Malaysia,01/08/2016,06-Jul-18,Mycobacteroides abscessus,Mycobacteroides abscessus,Method :: CLC Genomics Workbench v. 7.5.1,Representation :: Full,Coverage :: 240.0x,Technology :: Illumina HiSeq,5067172,1,5067172,Yes,J. Med. Microbiol. (2018) In press,Ng;H.F.; Tan;J.L.; Zin;T.; Yap;S.F. and Ngeow;Y.F.,A mutation in anti-sigma factor MAB_3542c may be responsible for tigecycline resistance in Mycobacterium abscessus
GCF_000009205.2_ASM920v2_genomic.gbff,ASM920v2,GCF_000009205.1,NC_009089,SAMEA1705932,PRJNA57679,None,None,630,None,None,14-Aug-12,Clostridioides difficile 630,Clostridioides difficile,None,None,None,None,4298133,2,4290252,Yes,J. Med. Microbiol. 60 (PT 8); 1193-1199 (2011),Monot;M.; Boursaux-Eude;C.; Thibonnier;M.; Vallenet;D.; Moszer;I.; Medigue;C.; Martin-Verstraete;I. and Dupuy;B.,Reannotation of the genome sequence of Clostridium difficile strain 630
GCF_002080065.1_ASM208006v1_genomic.gbff,ASM208006v1,GCF_002080065.1,NZ_CP016318,SAMN05285388,PRJNA224116,None,Homo sapiens,630 delta erm,United Kingdom,2005,24-Jun-16,Clostridioides difficile,Clostridioides difficile,Method :: HGAP SMRTPortal v. 2.3.0,None,Coverage :: 113x,Technology :: PacBio; Illumina GAIIx,4300929,2,4293048,Yes,J. Med. Microbiol. 66 (3); 286-293 (2017),Dannheim;H.; Riedel;T.; Neumann-Schaal;M.; Bunk;B.; Schober;I.; Sproer;C.; Chibani;C.M.; Gronow;S.; Liesegang;H.; Overmann;J. and Schomburg;D.,Manual curation and reannotation of the genomes of Clostridium difficile 630Deltaerm and C. difficile 630
GCF_000299235.1_ASM29923v1_genomic.gbff,ASM29923v1,GCF_000299235.1,NC_018649,SAMN02603870,PRJNA224116,None,None,ML-04,None,None,08-Jul-11,Leptospirillum ferriphilum ML-04,Leptospirillum ferriphilum,None,None,None,None,2406157,1,2406157,Yes,J. Microbiol. 49 (6); 890-901 (2011),Mi;S.; Song;J.; Lin;J.; Che;Y.; Zheng;H. and Lin;J.,Complete genome of Leptospirillum ferriphilum ML-04 provides insight into its physiology and environmental adaptation
GCF_002220815.1_ASM222081v1_genomic.gbff,ASM222081v1,GCF_002220815.1,NZ_CP020564,SAMN06622701,PRJNA224116,None,None,GB-LP1,South Korea,None,04-Apr-17,Lactobacillus plantarum,Lactobacillus plantarum,Method :: HGAP v. 3,None,Coverage :: 177x,Technology :: PacBio,3040388,1,3040388,Yes,J. Microbiol. Biotechnol. (2017) In press,Yu;J.; Ahn;S.; Kim;K.; Caetano-Anolles;K.; Lee;C.; Kang;J.; Cho;K.; Yoon;S.; Kang;D.K. and Kim;H.,Comparative genomic analysis of Lactobacillus plantarum GB-LP1 isolated from traditional Korean fermented food
GCF_002000005.1_ASM200000v1_genomic.gbff,ASM200000v1,GCF_002000005.1,NZ_CP014486,SAMN04233293,PRJNA224116,Knife,None,FORC021,South Korea: Ulsan,None,23-Feb-16,Bacillus cereus,Bacillus cereus,Method :: SMRT Analysis v. 2.3.0,None,Coverage :: 179.45x,Technology :: PacBio,5373294,2,5331694,Yes,J. Microbiol. Biotechnol. 26 (12); 2030-2035 (2016),Chung;H.Y.; Lee;K.H.; Ryu;S.; Yoon;H.; Lee;J.H.; Kim;H.B.; Kim;H.; Jeong;H.G.; Choi;S.H. and Kim;B.S.,Genome Sequence of Bacillus cereus FORC_021; a Food-Borne Pathogen Isolated from a Knife at a Sashimi Restaurant
GCF_000022665.1_ASM2266v1_genomic.gbff,ASM2266v1,GCF_000022665.1,NC_012971,SAMN02603478,PRJNA224116,None,None,BL21(DE3),None,None,18-Jan-17,Escherichia coli BL21(DE3),Escherichia coli,None,None,None,None,4558953,1,4558953,Yes,J. Mol. Biol. 394 (4); 644-652 (2009),Jeong;H.; Barbe;V.; Lee;C.H.; Vallenet;D.; Yu;D.S.; Choi;S.H.; Couloux;A.; Lee;S.W.; Yoon;S.H.; Cattolico;L.; Hur;C.G.; Park;H.S.; Segurens;B.; Kim;S.C.; Oh;T.K.; Lenski;R.E.; Studier;F.W.; Daegelen;P. and Kim;J.F.,Genome sequences of Escherichia coli B strains REL606 and BL21(DE3)
GCF_000968055.1_ASM96805v1_genomic.gbff,ASM96805v1,GCF_000968055.1,NC_022538,SAMEA4532332,PRJNA224116,None,None,J233,None,None,04-Apr-13,Acholeplasma palmae J233,Acholeplasma palmae,None,None,None,None,1554229,1,1554229,Yes,J. Mol. Microbiol. Biotechnol. 24 (1); 19-36 (2014),Kube;M.; Siewert;C.; Migdoll;A.M.; Duduk;B.; Holz;S.; Rabus;R.; Seemuller;E.; Mitrovic;J.; Muller;I.; Buttner;C. and Reinhardt;R.,Analysis of the complete genomes of Acholeplasma brassicae; A. palmae and A. laidlawii and their comparison to the obligate parasites from 'Candidatus Phytoplasma'
GCF_000967915.1_ASM96791v1_genomic.gbff,ASM96791v1,GCF_000967915.1,NC_022549,SAMEA4532333,PRJNA224116,None,None,O502,None,None,04-Apr-13,Acholeplasma brassicae,Acholeplasma brassicae,None,None,None,None,1877792,1,1877792,Yes,J. Mol. Microbiol. Biotechnol. 24 (1); 19-36 (2014),Kube;M.; Siewert;C.; Migdoll;A.M.; Duduk;B.; Holz;S.; Rabus;R.; Seemuller;E.; Mitrovic;J.; Muller;I.; Buttner;C. and Reinhardt;R.,Analysis of the complete genomes of Acholeplasma brassicae; A. palmae and A. laidlawii and their comparison to the obligate parasites from 'Candidatus Phytoplasma'
GCF_000008425.1_ASM842v1_genomic.gbff,ASM842v1,GCF_000008425.1,NC_006322,SAMN02603292,PRJNA224116,None,None,DSM 13,None,None,27-Dec-12,Bacillus licheniformis DSM 13 = ATCC 14580,Bacillus licheniformis,None,None,None,None,4222645,1,4222645,Yes,J. Mol. Microbiol. Biotechnol. 7 (4); 204-211 (2004),Veith;B.; Herzberg;C.; Steckel;S.; Feesche;J.; Maurer;K.H.; Ehrenreich;P.; Baumer;S.; Henne;A.; Liesegang;H.; Merkl;R.; Ehrenreich;A. and Gottschalk;G.,The complete genome sequence of Bacillus licheniformis DSM13; an organism with great industrial potential
GCF_003408515.1_ASM340851v1_genomic.gbff,ASM340851v1,GCF_003408515.1,NZ_CP030865,SAMN09216406,PRJNA224116,sediment,None,B006,USA,23-Aug-10,06-Jul-18,Micromonospora sp. B006,Micromonospora sp.,Method :: SPAdes v. 3.5.0,None,Coverage :: 77.6x,Technology :: Illumina; Oxford Nanopore MinION,7040153,1,7040153,Yes,J. Nat. Prod. (2018) In press,Braesel;J.; Crnkovic;C.M.; Kunstman;K.J.; Green;S.J.; Maienschein-Cline;M.; Orjala;J.; Murphy;B.T. and Eustaquio;A.S.,Complete Genome of Micromonospora sp. Strain B006 Reveals Biosynthetic Potential of a Lake Michigan Actinomycete
File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Yes,Journal,Authors,Title
File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Yes,Journal,Authors,Title
File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Yes,Journal,Authors,Title
File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Yes,Journal,Authors,Title
File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Yes,Journal,Authors,Title
File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Yes,Journal,Authors,Title
File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Yes,Journal,Authors,Title
File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Yes,Journal,Authors,Title
File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Yes,Journal,Authors,Title
File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Yes,Journal,Authors,Title
File,Strain name,Assembly,Locus,BioSample,BioProject,Source,Host,Strain,Location,Collection Date,Submission Date,Species,Short species,Assembly Method,Genome Representation, Genome Coverage,Sequencing Technology,Assembly Length,Number of contigs,Largest contig,Yes,Journal,Authors,Title
